{'start_at': '2020-03-29 00:00:00', 'end_at': '2020-03-30 00:00:00', 'session time': 1.550478219985962, 'num of subs': 541, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0017361640930175781, 'persisted submissions in': 1.5486350059509277}
{'start_at': '2020-03-30 00:00:00', 'end_at': '2020-03-31 00:00:00', 'session time': 2.3346519470214844, 'num of subs': 804, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002761363983154297, 'persisted submissions in': 2.3317501544952393}
{'start_at': '2020-03-31 00:00:00', 'end_at': '2020-04-01 00:00:00', 'session time': 50.5492479801178, 'num of subs': 781, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 48.23827290534973, 'persisted submissions in': 2.310817003250122}
{'start_at': '2020-03-31 00:00:00', 'end_at': '2020-04-01 00:00:00', 'session time': 94.72697281837463, 'num of subs': 781, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 92.39883613586426, 'persisted submissions in': 2.3279852867126465}
{'start_at': '2020-04-01 00:00:00', 'end_at': '2020-04-02 00:00:00', 'session time': 0.21082711219787598, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.21063494682312012, 'persisted submissions in': 2.3126602172851562e-05}
{'start_at': '2020-04-02 00:00:00', 'end_at': '2020-04-03 00:00:00', 'session time': 0.1982288360595703, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19790291786193848, 'persisted submissions in': 2.7179718017578125e-05}
{'start_at': '2020-04-03 00:00:00', 'end_at': '2020-04-04 00:00:00', 'session time': 0.1852250099182129, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18487286567687988, 'persisted submissions in': 2.8848648071289062e-05}
{'start_at': '2020-04-04 00:00:00', 'end_at': '2020-04-05 00:00:00', 'session time': 57.29981994628906, 'num of subs': 302, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 56.347472190856934, 'persisted submissions in': 0.9520058631896973}
{'start_at': '2020-04-01 00:00:00', 'end_at': '2020-04-02 00:00:00', 'session time': 119.4617338180542, 'num of subs': 696, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 117.43286871910095, 'persisted submissions in': 2.0287089347839355}
{'start_at': '2020-04-02 00:00:00', 'end_at': '2020-04-03 00:00:00', 'session time': 0.002557992935180664, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002398967742919922, 'persisted submissions in': 7.867813110351562e-06}
{'start_at': '2020-04-03 00:00:00', 'end_at': '2020-04-04 00:00:00', 'session time': 0.0018038749694824219, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0016961097717285156, 'persisted submissions in': 4.76837158203125e-06}
{'start_at': '2020-04-04 00:00:00', 'end_at': '2020-04-05 00:00:00', 'session time': 0.879492998123169, 'num of subs': 302, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0016849040985107422, 'persisted submissions in': 0.8777050971984863}
{'start_at': '2020-04-05 00:00:00', 'end_at': '2020-04-06 00:00:00', 'session time': 0.1797802448272705, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17962026596069336, 'persisted submissions in': 1.1920928955078125e-05}
{'start_at': '2020-04-06 00:00:00', 'end_at': '2020-04-07 00:00:00', 'session time': 0.17400383949279785, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1738109588623047, 'persisted submissions in': 1.3113021850585938e-05}
{'start_at': '2020-04-07 00:00:00', 'end_at': '2020-04-08 00:00:00', 'session time': 0.09942889213562012, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.09924817085266113, 'persisted submissions in': 1.0013580322265625e-05}
{'start_at': '2020-04-08 00:00:00', 'end_at': '2020-04-09 00:00:00', 'session time': 53.872275829315186, 'num of subs': 908, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 51.19673800468445, 'persisted submissions in': 2.675381898880005}
{'start_at': '2020-04-09 00:00:00', 'end_at': '2020-04-10 00:00:00', 'session time': 0.09533500671386719, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.09516382217407227, 'persisted submissions in': 1.1920928955078125e-05}
{'start_at': '2020-04-05 00:00:00', 'end_at': '2020-04-06 00:00:00', 'session time': 125.98036003112793, 'num of subs': 446, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 124.61678075790405, 'persisted submissions in': 1.363415002822876}
{'start_at': '2020-04-06 00:00:00', 'end_at': '2020-04-07 00:00:00', 'session time': 0.0028400421142578125, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0026869773864746094, 'persisted submissions in': 6.9141387939453125e-06}
{'start_at': '2020-04-07 00:00:00', 'end_at': '2020-04-08 00:00:00', 'session time': 0.002007007598876953, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0019049644470214844, 'persisted submissions in': 5.245208740234375e-06}
{'start_at': '2020-04-08 00:00:00', 'end_at': '2020-04-09 00:00:00', 'session time': 2.6205759048461914, 'num of subs': 908, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.003964900970458984, 'persisted submissions in': 2.616506338119507}
{'start_at': '2020-04-09 00:00:00', 'end_at': '2020-04-10 00:00:00', 'session time': 0.0025000572204589844, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0023610591888427734, 'persisted submissions in': 6.198883056640625e-06}
{'start_at': '2020-04-10 00:00:00', 'end_at': '2020-04-11 00:00:00', 'session time': 0.19827699661254883, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19813799858093262, 'persisted submissions in': 2.5033950805664062e-05}
{'start_at': '2020-04-11 00:00:00', 'end_at': '2020-04-12 00:00:00', 'session time': 0.11266517639160156, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.11238503456115723, 'persisted submissions in': 2.193450927734375e-05}
{'start_at': '2020-04-12 00:00:00', 'end_at': '2020-04-13 00:00:00', 'session time': 0.19594907760620117, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19565486907958984, 'persisted submissions in': 2.5033950805664062e-05}
{'start_at': '2020-04-13 00:00:00', 'end_at': '2020-04-14 00:00:00', 'session time': 0.19826412200927734, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1979389190673828, 'persisted submissions in': 2.8133392333984375e-05}
{'start_at': '2020-04-14 00:00:00', 'end_at': '2020-04-15 00:00:00', 'session time': 0.1889941692352295, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18863892555236816, 'persisted submissions in': 2.6226043701171875e-05}
{'start_at': '2020-04-15 00:00:00', 'end_at': '2020-04-16 00:00:00', 'session time': 0.11255812644958496, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1121978759765625, 'persisted submissions in': 2.8133392333984375e-05}
{'start_at': '2020-04-16 00:00:00', 'end_at': '2020-04-17 00:00:00', 'session time': 0.18613505363464355, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18581795692443848, 'persisted submissions in': 2.7179718017578125e-05}
{'start_at': '2020-04-17 00:00:00', 'end_at': '2020-04-18 00:00:00', 'session time': 0.18571186065673828, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1853470802307129, 'persisted submissions in': 3.1948089599609375e-05}
{'start_at': '2020-04-18 00:00:00', 'end_at': '2020-04-19 00:00:00', 'session time': 0.19307875633239746, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19269204139709473, 'persisted submissions in': 3.0279159545898438e-05}
{'start_at': '2020-04-19 00:00:00', 'end_at': '2020-04-20 00:00:00', 'session time': 0.1788489818572998, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17848587036132812, 'persisted submissions in': 2.7894973754882812e-05}
{'start_at': '2020-04-20 00:00:00', 'end_at': '2020-04-21 00:00:00', 'session time': 0.19087886810302734, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.19048404693603516, 'persisted submissions in': 2.5033950805664062e-05}
{'start_at': '2020-04-10 00:00:00', 'end_at': '2020-04-11 00:00:00', 'session time': 83.40601396560669, 'num of subs': 665, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 81.41776299476624, 'persisted submissions in': 1.9880809783935547}
{'start_at': '2020-04-11 00:00:00', 'end_at': '2020-04-12 00:00:00', 'session time': 0.0036432743072509766, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0033838748931884766, 'persisted submissions in': 8.344650268554688e-06}
{'start_at': '2020-04-12 00:00:00', 'end_at': '2020-04-13 00:00:00', 'session time': 0.0019550323486328125, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0018279552459716797, 'persisted submissions in': 1.0251998901367188e-05}
{'start_at': '2020-04-13 00:00:00', 'end_at': '2020-04-14 00:00:00', 'session time': 0.0016808509826660156, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0015759468078613281, 'persisted submissions in': 5.7220458984375e-06}
{'start_at': '2020-04-14 00:00:00', 'end_at': '2020-04-15 00:00:00', 'session time': 0.001081705093383789, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0010230541229248047, 'persisted submissions in': 2.6226043701171875e-06}
{'start_at': '2020-04-15 00:00:00', 'end_at': '2020-04-16 00:00:00', 'session time': 0.0010328292846679688, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009760856628417969, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-04-16 00:00:00', 'end_at': '2020-04-17 00:00:00', 'session time': 0.00102996826171875, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009741783142089844, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-04-17 00:00:00', 'end_at': '2020-04-18 00:00:00', 'session time': 0.0019409656524658203, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0018417835235595703, 'persisted submissions in': 5.245208740234375e-06}
{'start_at': '2020-04-18 00:00:00', 'end_at': '2020-04-19 00:00:00', 'session time': 0.0010669231414794922, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0010089874267578125, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-04-19 00:00:00', 'end_at': '2020-04-20 00:00:00', 'session time': 0.0013592243194580078, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.001299142837524414, 'persisted submissions in': 5.245208740234375e-06}
{'start_at': '2020-04-20 00:00:00', 'end_at': '2020-04-21 00:00:00', 'session time': 0.0010371208190917969, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0009839534759521484, 'persisted submissions in': 2.86102294921875e-06}
{'start_at': '2020-04-21 00:00:00', 'end_at': '2020-04-22 00:00:00', 'session time': 0.16335415840148926, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.16325712203979492, 'persisted submissions in': 1.71661376953125e-05}
{'start_at': '2020-04-22 00:00:00', 'end_at': '2020-04-23 00:00:00', 'session time': 0.169633150100708, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.16941475868225098, 'persisted submissions in': 1.2874603271484375e-05}
{'start_at': '2020-04-23 00:00:00', 'end_at': '2020-04-24 00:00:00', 'session time': 0.17028403282165527, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1700899600982666, 'persisted submissions in': 1.9311904907226562e-05}
{'start_at': '2020-04-24 00:00:00', 'end_at': '2020-04-25 00:00:00', 'session time': 0.17321491241455078, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17294621467590332, 'persisted submissions in': 1.71661376953125e-05}
{'start_at': '2020-04-25 00:00:00', 'end_at': '2020-04-26 00:00:00', 'session time': 0.17428803443908691, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17409682273864746, 'persisted submissions in': 9.059906005859375e-06}
{'start_at': '2020-04-26 00:00:00', 'end_at': '2020-04-27 00:00:00', 'session time': 0.17365503311157227, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17344212532043457, 'persisted submissions in': 2.7894973754882812e-05}
{'start_at': '2020-04-27 00:00:00', 'end_at': '2020-04-28 00:00:00', 'session time': 0.26267504692077637, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.2624819278717041, 'persisted submissions in': 1.5020370483398438e-05}
{'start_at': '2020-04-28 00:00:00', 'end_at': '2020-04-29 00:00:00', 'session time': 0.17419099807739258, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17398810386657715, 'persisted submissions in': 1.5020370483398438e-05}
{'start_at': '2020-04-29 00:00:00', 'end_at': '2020-04-30 00:00:00', 'session time': 0.10004401206970215, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.09986090660095215, 'persisted submissions in': 9.059906005859375e-06}
{'start_at': '2020-04-21 00:00:00', 'end_at': '2020-04-22 00:00:00', 'session time': 89.03995013237, 'num of subs': 881, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 86.41009402275085, 'persisted submissions in': 2.6295909881591797}
{'start_at': '2020-04-22 00:00:00', 'end_at': '2020-04-23 00:00:00', 'session time': 0.0029850006103515625, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002834320068359375, 'persisted submissions in': 8.821487426757812e-06}
{'start_at': '2020-04-23 00:00:00', 'end_at': '2020-04-24 00:00:00', 'session time': 0.0022687911987304688, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002134084701538086, 'persisted submissions in': 1.1920928955078125e-05}
{'start_at': '2020-04-24 00:00:00', 'end_at': '2020-04-25 00:00:00', 'session time': 0.004051923751831055, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0038471221923828125, 'persisted submissions in': 1.0013580322265625e-05}
{'start_at': '2020-04-25 00:00:00', 'end_at': '2020-04-26 00:00:00', 'session time': 0.003031015396118164, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0028810501098632812, 'persisted submissions in': 9.059906005859375e-06}
{'start_at': '2020-04-26 00:00:00', 'end_at': '2020-04-27 00:00:00', 'session time': 0.003256082534790039, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0030989646911621094, 'persisted submissions in': 8.106231689453125e-06}
{'start_at': '2020-04-27 00:00:00', 'end_at': '2020-04-28 00:00:00', 'session time': 0.0028340816497802734, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002680063247680664, 'persisted submissions in': 6.9141387939453125e-06}
{'start_at': '2020-04-28 00:00:00', 'end_at': '2020-04-29 00:00:00', 'session time': 0.002519845962524414, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0023963451385498047, 'persisted submissions in': 5.9604644775390625e-06}
{'start_at': '2020-04-29 00:00:00', 'end_at': '2020-04-30 00:00:00', 'session time': 0.002095937728881836, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0019881725311279297, 'persisted submissions in': 5.0067901611328125e-06}
{'start_at': '2020-04-30 00:00:00', 'end_at': '2020-05-01 00:00:00', 'session time': 56.42381501197815, 'num of subs': 678, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 54.41089725494385, 'persisted submissions in': 2.012815237045288}
{'start_at': '2020-05-01 00:00:00', 'end_at': '2020-05-02 00:00:00', 'session time': 0.18777799606323242, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.187608003616333, 'persisted submissions in': 1.621246337890625e-05}
{'start_at': '2020-05-02 00:00:00', 'end_at': '2020-05-03 00:00:00', 'session time': 0.18769502639770508, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18737506866455078, 'persisted submissions in': 2.6226043701171875e-05}
{'start_at': '2020-05-03 00:00:00', 'end_at': '2020-05-04 00:00:00', 'session time': 0.18141412734985352, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18105101585388184, 'persisted submissions in': 2.8133392333984375e-05}
{'start_at': '2020-04-30 00:00:00', 'end_at': '2020-05-01 00:00:00', 'session time': 109.40970301628113, 'num of subs': 678, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 107.35666394233704, 'persisted submissions in': 2.052901029586792}
{'start_at': '2020-05-01 00:00:00', 'end_at': '2020-05-02 00:00:00', 'session time': 0.0028488636016845703, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0026962757110595703, 'persisted submissions in': 5.9604644775390625e-06}
{'start_at': '2020-05-02 00:00:00', 'end_at': '2020-05-03 00:00:00', 'session time': 0.002485990524291992, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0023729801177978516, 'persisted submissions in': 5.9604644775390625e-06}
{'start_at': '2020-05-03 00:00:00', 'end_at': '2020-05-04 00:00:00', 'session time': 0.0018820762634277344, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0017549991607666016, 'persisted submissions in': 8.821487426757812e-06}
{'start_at': '2020-05-04 00:00:00', 'end_at': '2020-05-05 00:00:00', 'session time': 0.16944169998168945, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1691582202911377, 'persisted submissions in': 0.00015091896057128906}
{'start_at': '2020-05-05 00:00:00', 'end_at': '2020-05-06 00:00:00', 'session time': 0.1775670051574707, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17734599113464355, 'persisted submissions in': 1.5974044799804688e-05}
{'start_at': '2020-05-06 00:00:00', 'end_at': '2020-05-07 00:00:00', 'session time': 0.17797470092773438, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17776012420654297, 'persisted submissions in': 1.5974044799804688e-05}
{'start_at': '2020-05-07 00:00:00', 'end_at': '2020-05-08 00:00:00', 'session time': 0.10033988952636719, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.10014700889587402, 'persisted submissions in': 1.2159347534179688e-05}
{'start_at': '2020-05-08 00:00:00', 'end_at': '2020-05-09 00:00:00', 'session time': 0.5520329475402832, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.5518629550933838, 'persisted submissions in': 1.0013580322265625e-05}
{'start_at': '2020-05-09 00:00:00', 'end_at': '2020-05-10 00:00:00', 'session time': 0.1790769100189209, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17889404296875, 'persisted submissions in': 1.7881393432617188e-05}
{'start_at': '2020-05-10 00:00:00', 'end_at': '2020-05-11 00:00:00', 'session time': 0.11202812194824219, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.11181187629699707, 'persisted submissions in': 1.2159347534179688e-05}
{'start_at': '2020-05-11 00:00:00', 'end_at': '2020-05-12 00:00:00', 'session time': 0.1693270206451416, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1691298484802246, 'persisted submissions in': 1.3828277587890625e-05}
{'start_at': '2020-05-12 00:00:00', 'end_at': '2020-05-13 00:00:00', 'session time': 0.17026615142822266, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17005610466003418, 'persisted submissions in': 2.09808349609375e-05}
{'start_at': '2020-05-13 00:00:00', 'end_at': '2020-05-14 00:00:00', 'session time': 0.16605710983276367, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.16585397720336914, 'persisted submissions in': 1.3113021850585938e-05}
{'start_at': '2020-05-14 00:00:00', 'end_at': '2020-05-15 00:00:00', 'session time': 0.1722099781036377, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17201900482177734, 'persisted submissions in': 1.4066696166992188e-05}
{'start_at': '2020-05-15 00:00:00', 'end_at': '2020-05-16 00:00:00', 'session time': 0.18881988525390625, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.1885361671447754, 'persisted submissions in': 6.508827209472656e-05}
{'start_at': '2020-05-16 00:00:00', 'end_at': '2020-05-17 00:00:00', 'session time': 0.17937421798706055, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.17917585372924805, 'persisted submissions in': 2.5272369384765625e-05}
{'start_at': '2020-05-17 00:00:00', 'end_at': '2020-05-18 00:00:00', 'session time': 0.19021916389465332, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18999791145324707, 'persisted submissions in': 1.5974044799804688e-05}
{'start_at': '2020-05-04 00:00:00', 'end_at': '2020-05-05 00:00:00', 'session time': 54.715274810791016, 'num of subs': 478, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 53.263078927993774, 'persisted submissions in': 1.451841115951538}
{'start_at': '2020-05-05 00:00:00', 'end_at': '2020-05-06 00:00:00', 'session time': 0.0028076171875, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0026459693908691406, 'persisted submissions in': 7.867813110351562e-06}
{'start_at': '2020-05-06 00:00:00', 'end_at': '2020-05-07 00:00:00', 'session time': 0.003416776657104492, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0032961368560791016, 'persisted submissions in': 1.0967254638671875e-05}
{'start_at': '2020-05-07 00:00:00', 'end_at': '2020-05-08 00:00:00', 'session time': 0.0036699771881103516, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.003473997116088867, 'persisted submissions in': 8.106231689453125e-06}
{'start_at': '2020-05-08 00:00:00', 'end_at': '2020-05-09 00:00:00', 'session time': 0.0030641555786132812, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0029120445251464844, 'persisted submissions in': 1.0013580322265625e-05}
{'start_at': '2020-05-09 00:00:00', 'end_at': '2020-05-10 00:00:00', 'session time': 0.0024509429931640625, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002323150634765625, 'persisted submissions in': 6.9141387939453125e-06}
{'start_at': '2020-05-10 00:00:00', 'end_at': '2020-05-11 00:00:00', 'session time': 0.002396106719970703, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002275228500366211, 'persisted submissions in': 7.152557373046875e-06}
{'start_at': '2020-05-11 00:00:00', 'end_at': '2020-05-12 00:00:00', 'session time': 0.0022978782653808594, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.002173900604248047, 'persisted submissions in': 6.9141387939453125e-06}
{'start_at': '2020-05-12 00:00:00', 'end_at': '2020-05-13 00:00:00', 'session time': 0.0019457340240478516, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0018398761749267578, 'persisted submissions in': 4.76837158203125e-06}
{'start_at': '2020-05-13 00:00:00', 'end_at': '2020-05-14 00:00:00', 'session time': 0.0013310909271240234, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0012371540069580078, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-05-14 00:00:00', 'end_at': '2020-05-15 00:00:00', 'session time': 0.0011730194091796875, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0011129379272460938, 'persisted submissions in': 3.814697265625e-06}
{'start_at': '2020-05-15 00:00:00', 'end_at': '2020-05-16 00:00:00', 'session time': 0.001847982406616211, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0017848014831542969, 'persisted submissions in': 6.198883056640625e-06}
{'start_at': '2020-05-16 00:00:00', 'end_at': '2020-05-17 00:00:00', 'session time': 0.001138925552368164, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.001081228256225586, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-05-17 00:00:00', 'end_at': '2020-05-18 00:00:00', 'session time': 0.0011377334594726562, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.0010800361633300781, 'persisted submissions in': 3.0994415283203125e-06}
{'start_at': '2020-05-18 00:00:00', 'end_at': '2020-05-19 00:00:00', 'session time': 0.18199515342712402, 'num of subs': 0, 'num of comments': 0, 'fetched comments in': None, 'persisted comments in': None, 'fetched submissions in': 0.18190288543701172, 'persisted submissions in': 2.3126602172851562e-05}
